rowname,logFC,AveExpr,t,P.Value,adj.P.Val,B
PLCD4,-0.686906754221388,6.66951893939394,-5.071420594372687,7.459321569771453e-7,2.770759396189758e-6,4.7697286511163774
FRMD1,0.09861061377646232,0.7035742424242424,0.5936502224955569,0.5532559659612246,0.6297596463286727,-7.332031477080743
PKNOX2,0.9214418788528533,6.552735227272727,2.806120886884258,0.005388769861321628,0.010460613204702441,-3.625779174336866
FRMD3,-0.1468306352184422,4.239685606060606,-0.702570933046235,0.48294414074515357,0.563151380750767,-7.261493255959535
SNRPF,0.8116401232913433,9.714950757575757,6.436671823155468,5.752021779033278e-10,3.2802501978764774e-9,11.74149251787789
TMEM200B,-1.8148261056017172,9.159189393939394,-10.937501921946925,3.3649610433729315e-23,8.789141249420647e-22,41.80846056225798
DSCR9,0.3541751809166445,1.744739393939394,3.048798464678342,0.0025317580199540114,0.005231756286819259,-2.937279466350936
CYorf15B,0.3362759045832222,3.000192424242424,0.7280743867092189,0.46721534107943397,0.5477660300588646,-7.243270287371668
CYorf15A,0.9358958188153292,3.152926515151515,1.9971740245254987,0.04683587331027436,0.07394190088126212,-5.527263942277165
GNAS,0.26214257571696403,14.686089015151515,3.260648025336509,0.001258129447869162,0.0027504416531523687,-2.2928618682857147
MED13L,-0.07630002680246599,10.702427272727272,-0.7175265707787701,0.4736856406885227,0.5542756456731474,-7.250885492029349
DSCR4,0.28728184132940304,0.22317840909090908,2.313942766429279,0.02144147876042638,0.03668585373377395,-4.855829802976013
DSCR6,-2.3096983382471143,3.0778689393939396,-8.210537648912617,9.948706390880376e-15,1.0544498823168514e-13,22.514997513842474
PTCD2,-0.394966483516483,7.2386625,-5.577609689775239,6.045175216409903e-8,2.6216190788528797e-7,7.203636647901167
PTCD3,0.07057350576252946,9.595804166666667,1.1116563045280872,0.26730045375445227,0.3424305164346073,-6.891314403601729
DSCR3,-0.21298497721790222,9.707073106060607,-3.1946210586158625,0.0015707241338772486,0.0033717028929840984,-2.498005511632007
PTCD1,0.012289694451889916,8.719182196969697,0.1882741194343972,0.8508068646549908,0.8955172997368347,-7.4905341364005515
PDE7A,0.33250913964084833,8.822815151515151,3.5836497020622082,4.0362738550739515e-4,9.657890704506786e-4,-1.233939785436709
ZNF433,-0.5846027740552114,6.468256439393939,-5.462837380097061,1.0854007777774531e-7,4.538345818283322e-7,6.635538318296835
SIX5,-0.07868476279817685,9.95938446969697,-0.8781811089675129,0.3806464721867533,0.46202388991332893,-7.122912628197324
GNAL,-2.56054628785848,5.903565151515152,-9.131975232098489,1.8418061309220543e-17,2.687439933747674e-16,28.726725609335116
HLTF,0.16663024658268563,9.557195833333333,1.6564436070387463,0.09882374273265167,0.14347298198863861,-6.142346030020896
AGFG2,-0.21026026534441053,8.90119053030303,-2.1742991475642643,0.030573789579849655,0.05056315404634544,-5.163558159201831
AGFG1,0.47273129187885177,10.263676136363637,6.576944172618474,2.574518114951061e-10,1.544560400349073e-9,12.528007350590425
DPF2,-0.41692043688019337,10.297139772727272,-6.790234499510124,7.41565820193366e-11,4.792051082332327e-10,13.747072784487145
DPF3,1.2732174618064853,4.736099621212121,5.508684456681673,8.600452187482066e-8,3.6518569474458495e-7,6.861349248251743
DPF1,-0.8167810774591255,5.424213636363636,-3.3073796044012047,0.0010729416010394788,0.0023775996858580524,-2.1453304686846844
ASNA1,0.2298835432859822,10.858702272727273,3.1646846354303224,0.0017349341908116656,0.003696751316799532,-2.589737977744228
RPS12,0.9645926293218963,13.206147727272727,8.645650115938327,5.329527291934693e-16,6.579386368215228e-15,25.402574546720718
SAGE1,0.6379338649155736,0.5593231060606061,3.5082679813834305,5.302768677773959e-4,0.001243328471387613,-1.4892286437707565
WNT16,0.998571147145538,2.376028409090909,3.5306151518621665,4.892991359384996e-4,0.0011549422540179442,-1.4140617787553946
CRYGS,0.4232854328598231,4.317229924242424,2.5700279338519207,0.01071993714601586,0.019550529413494323,-4.243893364331557
RPL18A,0.5384222996515683,9.925198484848485,5.170206744396532,4.632696004119182e-7,1.7678299064045875e-6,5.2300044620055886
SIX1,3.1016164969177136,7.533946590909091,11.373379817732548,1.2079826320720035e-24,3.6632028709657655e-23,45.10774598441263
KRT3,0.4997950281425904,0.4848837121212121,3.6084340274687348,3.68618654334123e-4,8.882325086243597e-4,-1.1489295699637658
KRT2,0.29218036719378115,0.8312481060606061,1.8472057857063802,0.06583967165098241,0.1000509592150014,-5.811761304892887
KRT1,-0.14112390779951792,1.9187795454545455,-0.5106111823343525,0.6100513720820261,0.6821543937278864,-7.377864826227379
OR2F1,-0.04390434199946367,0.07857651515151515,-1.207364000881314,0.2283759746909675,0.29891990821839737,-6.780814320710178
FST,-0.9765828866255684,7.504415530303031,-3.4003167416899585,7.775908575779675e-4,0.0017663136781431417,-1.8461985039645192
SIX2,4.380675891181989,7.357516287878788,15.08406885946974,1.7870388788373262e-37,1.6020920603725024e-35,74.44881035746779
CRYGN,0.25222957652104006,1.374108712121212,1.4262800438529393,0.15497267733932937,0.21370157615370985,-6.494205822273498
KRT4,0.6101433797909398,0.6235071969696969,3.651793931072526,3.1414142049010496e-4,7.66772483968833e-4,-0.9989303218893939
CLEC18A,1.1655453363709456,3.9886503787878786,5.330733660482279,2.105258316829215e-7,8.436649081495956e-7,5.993320043320606
CRYGA,0.011602197802197912,0.007998484848484849,1.0655652851735946,0.2875967992757983,0.364421817623265,-6.941305833152872
CEND1,-2.991856392388099,4.91219696969697,-10.32515162713983,3.3238232084219313e-21,7.071304711803342e-20,37.25687598455795
CRYGC,0.04114083355668707,0.08130492424242425,0.7908546694443936,0.429740913187993,0.5107138030535164,-7.195655699394267
DACT1,0.6572430581613505,8.429664015151515,2.6917706582775636,0.007562969901595688,0.014252595197334265,-3.9315748598852847
DACT3,-3.0684165103189454,9.043780303030303,-14.033589215809668,8.857770925571623e-34,6.061667903399515e-32,65.99264638812247
DACT2,2.324647185741085,3.091742803030303,5.9840997588162494,7.0869210515388575e-9,3.4823956244158154e-8,9.28945062530343
VPS45,-0.6541235861699244,10.081634090909091,-10.876859317386733,5.326417299504536e-23,1.3651853577881166e-21,41.35316247162787
SPRR2F,1.2544430715625896,1.3165810606060606,3.682723934289923,2.800154375179536e-4,6.887990573021313e-4,-0.8909423695553595
VPS41,-0.030825087108013443,10.00310303030303,-0.40308662915883675,0.6872117626082612,0.7516493066780823,-7.426988930151531
BCAP29,-0.224822741892253,10.413632954545454,-3.396778086660242,7.872834769669458e-4,0.001786353866283311,-1.8577273558762188
SLC15A4,-0.34723508442776607,9.266634090909092,-4.133427100939893,4.808195285736339e-5,1.339742796093472e-4,0.7746567956366679
TMCC1,-0.24607003484320547,9.117902272727273,-4.067988701692029,6.271771313918231e-5,1.717744327680699e-4,0.5222660339872274
TMCC2,-0.8546030822835693,7.226217424242424,-5.449800788703773,1.1593513638679463e-7,4.823973145563223e-7,6.571603156425173
ECT2L,0.10334520235861613,3.115266287878788,0.6801127432390964,0.4970309085915572,0.576825582441191,-7.27700431753299
MGC23284,0.5208955373894395,5.661547348484849,4.877293059115778,1.8636850663093969e-6,6.492695471123692e-6,3.886588857962181
SDR42E1,-1.9933476279817746,3.447890909090909,-5.994762312226448,6.689704554781623e-9,3.299847056935769e-8,9.345676982632241
PP14571,-0.097638381131064,1.0255545454545454,-0.7498289542266116,0.4540274997530497,0.5346574303782498,-7.227214635249223
TAS2R30,0.0034398686679173356,0.12492386363636364,0.07728525348677859,0.9384553455763742,0.9672017648144662,-7.505282412365205
TAS2R31,-0.40613499061913677,1.4182056818181819,-3.0261036351552213,0.00272271604601119,0.0056009379182975685,-3.0039281139425196
NMNAT2,-1.444579107477886,6.140126893939394,-5.955344655551802,8.27668959869971e-9,4.030370907526211e-8,9.13819707586996
LOC147804,0.23804238809970543,6.621870833333333,2.361799448863889,0.0189151270106399,0.032764728107360544,-4.746138287776248
NMNAT1,0.2569817207183064,8.21654090909091,3.994571437192325,8.416685971757595e-5,2.2620050137476557e-4,0.24333163241107947
ALOX12B,0.13222376038595723,0.7456640151515151,0.930841217238761,0.3527887829913111,0.4329058222969485,-7.075389280774368
FOXG1,0.8263892656124369,2.6950662878787877,2.018109447784486,0.04459442927582429,0.07073504079677607,-5.4858342529471305
TAS2R38,0.06674010989011037,0.04601022727272727,2.8613185395119025,0.004557621914306241,0.008983100796918888,-3.4738823464452233
TAS2R39,0.01955917984454588,0.019552272727272727,1.2370768091871178,0.2171612709365528,0.2862669123107377,-6.744674006674758
EPB41L1,-0.8552707183060846,9.918263257575758,-6.4203550932214455,6.310988329762628e-10,3.5741468468230486e-9,11.650801731659488
NAA16,-0.1004528008576785,7.773004545454546,-1.1396489881874805,0.2554687503575525,0.3293007750888776,-6.859929487949639
EPB41L3,0.8283867997855797,10.102073863636363,3.816537045373657,1.6876506888044603e-4,4.3104589003676994e-4,-0.4143208826910856
EPB41L2,0.8435531626909668,11.448980681818181,7.097463415123077,1.1793294927483558e-11,8.465606463679631e-11,15.550518576335193
EPB41L5,-0.1538113776467435,8.030595075757576,-1.0150801677551746,0.3109999073346661,0.3890341273202958,-6.993654702534434
ACSS3,-0.6691364915572227,7.427464772727273,-2.362898506772446,0.018860320840446882,0.032679840827456966,-4.743593867199986
ACSS2,-0.21405828196194088,9.44044659090909,-2.3475989524915106,0.019635953949069022,0.03387045324940237,-4.778911698575794
ACSS1,0.17912766014473347,8.805643181818182,1.2902624035333456,0.198092062747252,0.26440567415705046,-6.677815617268289
KIDINS220,-0.02383721522379968,10.7001875,-0.21305513897421327,0.8314488990758157,0.8790630290465803,-7.485558053787665
TMEM156,0.8291477619941034,3.0901265151515154,3.7667502274541356,2.0409093268571236e-4,5.143612629557666e-4,-0.5934377266881956
PLEKHM1,0.2885097292950961,9.587965151515151,3.8618230499286232,1.4172946708893057e-4,3.6697010459525096e-4,-0.24956982908190017
PLEKHM2,0.6611588314124901,11.355681818181818,9.027033069419867,3.8375382560813916e-17,5.42968024792219e-16,28.00124056755487
FLJ43860,-0.422541959260253,0.3178875,-4.975623445587043,1.1760237073264418e-6,4.2431927436576185e-6,4.330356397587394
RHOXF1,-0.17725557491289184,1.6333852272727272,-1.0911948416873039,0.2761851556172226,0.3521789593056882,-6.913766293320756
VPS4B,-0.25341054677030256,9.8807625,-3.57019681121001,4.2391484530526167e-4,0.0010100942170516508,-1.2798607607903731
ZNF727,-0.16930452961672543,2.022372727272727,-0.7725304343545764,0.44049354767072346,0.5215000596090164,-7.2099583329441295
GMEB2,-0.22408549986598672,9.027792424242424,-3.6967837053982904,2.656863660596571e-4,6.551214382902666e-4,-0.8415830533525792
FAM72D,0.4183761592066489,6.174300378787879,2.4111782762777465,0.016586568785076763,0.029044887167999484,-4.630703228626684
SLC43A3,-0.08524347359956981,11.052728787878788,-0.6821812152749333,0.49572433027311025,0.5756346436938322,-7.275596690022711
FAM72B,0.505316001072099,7.462166666666667,3.1571152410231957,0.0017788980090508951,0.0037814015454353776,-2.6128057274894436
FAM72A,0.2036631466094889,4.287371212121212,1.3144064817793824,0.18985382547993582,0.2550341882136082,-6.646547679644764
OR5C1,-4.704100777271479e-4,0.060459848484848484,-0.01604137487832759,0.9872135377459836,1,-7.508142620183755
DCAF13,0.48668101045296325,9.5811125,5.703922102971813,3.1420049558759596e-8,1.4198846961068338e-7,7.839584115300516
DFNA5,0.013462114714553964,9.136052651515152,0.07739589166038166,0.9383674172704324,0.9671996724852885,-7.505273848556482
MAGEH1,-0.02199367461806461,9.763068181818182,-0.18365580629650627,0.8544249005908573,0.8984502770503124,-7.4913935886232
VHL,0.054523411953900085,9.4198125,0.5468175852484612,0.5849673942761049,0.6592764934391981,-7.358726320437611
WNT3,-0.37704277673545955,4.417584848484848,-2.0727145098474313,0.03917231563876423,0.06300592604699386,-5.3758053163038095
WNT2,3.0122972393460214,4.2004984848484845,7.131353710648129,9.597367843165388e-12,6.977123293915915e-11,15.752791520123896
FIZ1,0.0784026266416511,8.570401515151515,1.1426591694305481,0.2542185792334664,0.3279363764789862,-6.856508501089179
LRRN4,-1.0883030420798665,1.518689015151515,-5.585499084031658,5.8048914124006125e-8,2.528095475107861e-7,7.243030059246818
AGXT,0.5702698070222444,0.8306125,2.636725605658326,0.008868687013563189,0.016468356040923685,-4.07448509208336
CNTNAP3,-2.8766272849102057,4.830024242424242,-9.553108998868836,9.287925444103738e-19,1.538992004579901e-17,31.680631317258783
LRRN1,-0.26882435004020566,5.94253143939394,-0.6153572953896241,0.5388505391811629,0.616212933565959,-7.31891672259724
PMS2L11,-0.7313049450549441,4.837392803030303,-6.219745558526982,1.9476381981847893e-9,1.0332044498380808e-8,10.549609565737072
PPP1R15A,0.18172674886089496,10.997738636363636,1.5415418390926101,0.12438648828178937,0.17606554084563816,-6.3244506763515584
TREML3,0.5450005092468537,0.9613371212121212,3.459944833829622,6.301298796991145e-4,0.001458627402212518,-1.650281147521559
CNTNAP2,-1.374221361565263,4.288325,-3.4053030363206993,7.641220264272597e-4,0.0017374487985991405,-1.8299346243620453
BLMH,0.3207107745912626,9.987220454545454,4.339048334173896,2.0416246699704016e-5,6.037821157374294e-5,1.5906042833896912
TREML4,0.1338220852318416,0.3675939393939394,1.4847809889452477,0.13879861517948447,0.19388552559262545,-6.409667255505873
ST8SIA6,0.5579586705976944,1.0384545454545455,3.1975065879756976,0.0015556813199588905,0.003342907420845303,-2.489121318805246
CNTNAP5,0.5272248860895202,0.5354973484848485,3.9188575968711183,1.1349149464167708e-4,2.9871543397354234e-4,-0.03961231191425085
MOGS,0.7291296301259729,10.320124621212122,11.362153394585336,1.316782109885136e-24,3.969682337142708e-23,45.02220646000984
CNTNAP4,1.0511912623961377,1.4265287878787878,3.856393035004134,1.44740115028617e-4,3.741048170134089e-4,-0.2694158752087876
SNORA46,0.002943554006968713,0.039599999999999996,0.12420211827216589,0.9012500550678104,0.937460790927808,-7.500552058957353
RECK,0.6907786786384346,9.33655643939394,5.775277805377998,2.1608016637257455e-8,1.0013828026250463e-7,8.20374447020955
SNORA44,-0.018730367193781638,0.022516666666666667,-1.3121891907685024,0.1905996364343268,0.25578575866104913,-6.649443056413012
DHDPSL,-2.1285327794157007,3.9619060606060605,-7.546583761945713,7.312798114307362e-13,6.11036814353806e-12,18.282771790698323
SNORA42,0.029018131868131514,0.020004924242424244,1.7596776491667996,0.07962430931840016,0.11849851905087025,-5.967810344325454
SNORA40,0.06560281425891176,0.1344810606060606,1.688730246986254,0.09245557611618276,0.13534747416323675,-6.08886868894698
MRPL37,0.19814287054409105,10.80580946969697,2.2804548387673274,0.023380640865606,0.0396730768634508,-4.931304779885281
GPRIN2,-1.2122831278477597,1.8217776515151516,-4.157608906695993,4.354804678278136e-5,1.2197017741480236e-4,0.8688189171179452
GPRIN3,-0.1252672875904577,5.993932954545454,-0.6558288699976795,0.5125071661677874,0.5917091509067975,-7.293211287438793
GPRIN1,0.2737794961136437,7.548349242424242,1.681573295414011,0.0938378335583942,0.13713629861573412,-6.100810128039639
ROGDI,-0.7121273385151439,8.766423484848485,-6.869948817041147,4.625827025531992e-11,3.080042218400837e-10,14.209694996111327
MRPL34,-0.43745470383275237,10.01416893939394,-5.923580989240414,9.818343359902282e-9,4.7406065187863085e-8,8.971763830650719
NCRNA00235,-0.4986740150093801,1.2001488636363635,-4.0393625283120205,7.037519407857084e-5,1.9136460058716018e-4,0.412972962224857
SNORA49,0.01247630662020912,0.03234621212121212,0.5404707732980133,0.5893295108269625,0.6629916629556436,-7.3621757394338765
SNORD116-24,0,0,0,1,1,-7.508271390999081
SNORD116-25,0,0,0,1,1,-7.508271390999081
HIST2H2BA,-0.1640611632270157,3.0977545454545456,-0.9800087025472048,0.32798184894770643,0.4065366998065817,-7.028537095360299
MRPL35,-0.32722083891718057,9.391348863636363,-5.450672989868158,1.1542543750991203e-7,4.804712554903678e-7,6.575876882948149
RUNX1T1,-0.22094210667381334,6.573298484848485,-1.025636993898863,0.30600450147852604,0.3839785108094945,-6.98291651817902
HIST2H2BF,0.3636837577057099,5.16031893939394,2.252390423433787,0.025121947435113,0.04235125479084167,-4.99374164995306
FLJ46321,0.0771652372018224,0.13732651515151514,1.100861035346455,0.271963003015372,0.34772376234076025,-6.9032113025808455
SNORD116-23,0,0,0,1,1,-7.508271390999081
ZNF813,-0.18053934601983293,5.329212878787879,-1.2493341361794221,0.21265288741799404,0.2811700046377923,-6.729512144779673
SPTBN5,0.863310962208523,5.497339393939394,4.817292536301444,2.459713808171294e-6,8.417723700909596e-6,3.6194336318286595
SPTBN4,-1.5039801661752898,5.838859090909091,-6.670483587720577,1.4964421749375637e-10,9.264764128910791e-10,13.059236848997674
SNORD116-28,-1.8179683060841592,3.3401109848484847,-8.411581556114793,2.5998294502772246e-15,2.9537630666403664e-14,23.838569047469594
SNORD116-29,0,0,0,1,1,-7.508271390999081
SPTBN1,0.32200424819083523,12.872717045454545,2.7958143426676854,0.005558423238774015,0.010758407569720988,-3.6538328661224764
ZNF814,0.17663454837845025,7.600115909090909,1.8676680737722149,0.06291978233083255,0.09610468947637767,-5.774215671934282
KLF13,0.06256389707853184,10.972212878787879,0.564655212620356,0.5727892567988377,0.647791739221073,-7.348816645351197
KLF12,-0.1042095684802988,9.10172196969697,-0.8688837349414434,0.38570241756236867,0.46730425686370197,-7.131017435097273
KLF11,-0.41629978558027203,9.415881060606061,-4.071000706865176,6.195980255487893e-5,1.6985375169604276e-4,0.5338052595573455
EBAG9,-0.03445117930849642,8.554883712121212,-0.5368876046835414,0.5917988414898712,0.6652228545656513,-7.36410540441678
KLF17,-2.7595101447333144,3.267801893939394,-10.214251536940367,7.551149253383545e-21,1.5394746193839542e-19,36.444084858250534
KLF16,0.7717668989547058,9.209441666666667,7.734643231544101,2.2128037735674516e-13,1.9907476543093683e-12,19.458983469137134
KLF15,-2.3369311846689897,5.935243560606061,-7.656403964278696,3.6463839834007377e-13,3.1814816480755268e-12,18.967405345749278
KLF14,1.577937349236126,1.7745594696969698,6.107625184941929,3.616693150706462e-9,1.8447381461864264e-8,9.945466973379464
TFAP2A,1.6477631734119529,4.25239696969697,5.01432394229708,9.792330954484129e-7,3.572712893114611e-6,4.507023760356807
RBMY1B,0.08342967032967034,0.05751590909090909,1.2813829672051251,0.20118704915557425,0.26785798438157843,-6.689171033320396
TFAP2C,0.39041861431251607,4.216747348484849,1.0656884807620068,0.2875411916541485,0.3643738451120097,-6.941175008560713
TFAP2B,-0.00854157062450095,1.0260651515151515,-0.03341790983795471,0.9733666585171583,0.9944372978032974,-7.507712545028686
TFAP2E,0.3413281425891179,4.8179083333333335,2.5375767118307415,0.011739922280431591,0.02119607813009063,-4.324825186238517
RBMY1F,0.014884615384615394,0.010261363636363636,0.8429111064762204,0.40004357277543634,0.48189253940501725,-7.153204050459615
KRTDAP,0.22267229965156796,0.3651223484848485,1.8775998760935682,0.06154183847739422,0.09432280283246759,-5.755846919789688
MCCD1,-0.11950199678371858,0.08818068181818181,-1.370650686144147,0.17165174319241921,0.23344000316245142,-6.571490617968006
C4orf14,-0.05683964084695681,9.207949242424242,-0.7782702733184326,0.43710883724446914,0.5181502643702841,-7.205514106400618
GBE1,-0.7537599973197533,10.28557462121212,-5.7507221960667065,2.458854616439121e-8,1.1288078102749365e-7,8.078029439351225
TYRP1,-2.9173138166711277,2.3586056818181818,-8.597988478488666,7.373244045136096e-16,8.98354304134386e-15,25.082149007315582
OR51T1,0.0032826186009112567,0.008977651515151515,0.30801474133570494,0.7583147543645747,0.8152513579811441,-7.460803603825696
PCNA,-0.4930704904851232,11.132198484848486,-4.907602175385309,1.6183147885839588e-6,5.7036914351293865e-6,4.022589779357556
SLC44A1,0.8911482042347885,10.79268143939394,9.158231644472588,1.5317630620095707e-17,2.2462211187897493e-16,28.90892085614765
SLC44A2,-0.30812058429375466,11.779975,-2.833384964914799,0.004962413815004389,0.009713861697641667,-3.5510997758653273
C4orf17,-0.34950314928973386,0.4889753787878788,-2.975186903898439,0.0032002170131232867,0.0064870117771940235,-3.151765763408892
EIF3E,0.09602873224336497,12.145633333333333,1.1081396269399137,0.26881322143761804,0.3442110295087818,-6.8952025801402295
SLC44A5,-1.1384298177432304,3.3260026515151515,-3.7224063707031108,2.413339267346519e-4,5.993208559165844e-4,-0.7511945652383547
ZBTB7C,-0.8425025596354851,6.4410875,-2.8763107208345295,0.004352993685540846,0.008603731622619964,-3.4321456307175087
ZBTB7B,-0.8020095952827654,9.748990909090908,-8.920264694837265,8.063010586801824e-17,1.0940753955521575e-15,27.267664350565138
LOC144776,-6.943044760152847e-4,0.02578598484848485,-0.027626141217745495,0.97798126893836,0.9979103107010203,-7.507889469324901
MSI1,-0.8644300991691222,4.7450659090909095,-2.205316083232688,0.028296774775115028,0.04713068198386432,-5.096800109394236
C4orf11,0.025046368265880498,0.030442424242424243,1.233156723743452,0.21861761328324006,0.287927867635676,-6.749491825265479
MCCC2,-0.2158274189225388,9.512603787878788,-2.8145378663529987,0.005253723252270487,0.010222627084552469,-3.602796638753543
C4orf12,0.796206606807826,4.501660984848485,5.150125730554293,5.106560235974449e-7,1.937849937976995e-6,5.135853047981522
PCNX,-0.4199345885821503,10.307771590909091,-4.888791613326484,1.7666369355469315e-6,6.1797676412980924e-6,3.938101749409377
MRPL39,-0.15032373358349024,8.438179924242425,-2.0641671845560845,0.03998192981504456,0.06414731315277156,-5.39321590233867
LOC92659,1.0654666309300451,6.63739696969697,6.97464863584794,2.4751662541649195e-11,1.7052068187250266e-10,14.823002919073353
HDAC1,-0.4039859153042067,10.612629924242425,-4.323513344863639,2.1805930102543905e-5,6.418290250970987e-5,1.527755622922644
ENGASE,0.14478519163763157,8.808535984848485,1.4461334473321026,0.14932963199166588,0.20685091051810947,-6.465890885131441
ZMYND8,-0.3433789466630922,9.415119318181818,-3.385172713832918,8.198686097701729e-4,0.001852917498743026,-1.895460215497958
THBS1,-0.17492152238005595,12.323083333333333,-0.8336025465733121,0.40526092368276934,0.4868632900232462,-7.160992707870423
OR2L13,-0.02520454301795774,1.1274534090909092,-0.12934875393591003,0.897180496399139,0.934363901540827,-7.49989908418087
FAM149A,-0.6502308094344674,6.536651893939394,-2.715090984132926,0.007064106798099677,0.013397331414779341,-3.870187019363845
FAM69B,0.13677018225676837,7.466217803030303,0.6616163439285625,0.5087959818238653,0.588218352677326,-7.289402045958239
RPA4,-0.6676149557759303,1.341101515151515,-5.548492280968034,7.018781396049713e-8,3.0164450923362073e-7,7.058627409750251
RPA1,-0.18641407129455798,11.198812878787878,-2.4769393296974003,0.013880189598560279,0.024688987390265336,-4.473425617574819
KLK2,0.3358381265076382,1.275700378787879,1.257292867036548,0.20976220802275394,0.2777617473366317,-6.719588392779529
RPA3,0.3432307156258363,8.374677272727272,3.292325038081665,0.0011296328639720653,0.0024928907553849835,-2.193068745453104
ANKFN1,1.1616840391316023,1.344285984848485,5.7190655645923325,2.902841648884374e-8,1.3176064349236393e-7,7.916573810755821
TENC1,-0.2502153980166164,11.381492045454545,-1.9939815153887712,0.04718591861648694,0.07444873264651682,-5.533544864698941
CXorf40A,0.34944380863039576,8.599383712121211,4.849206924379878,2.1228832564018285e-6,7.340878095659346e-6,3.7611900322651373
CXorf40B,0.3898695523988219,8.750737121212122,5.537361200810415,7.429985260538017e-8,3.180517043345402e-7,7.00335125639611
KLK3,-0.22464660948807103,0.7957568181818182,-0.8365087509908217,0.40362765134443457,0.48532714549029177,-7.158570265490271
COQ9,-0.3245214285714291,9.760776893939394,-4.3980335463128,1.587303541843542e-5,4.7852190475841285e-5,1.831010956669843
NDUFS5,-0.12335671401768956,11.350209848484848,-1.1621687950831312,0.24621974317982837,0.31898096343042065,-6.834119782058608
NDUFS6,0.03454087376038721,10.410987878787878,0.31625077206871577,0.7520628557556799,0.8095983655112006,-7.458231665579587
NDUFS7,0.07514563119807016,10.378726893939394,0.7849116782531633,0.4332113424187779,0.5142130469390327,-7.200330953005301
C1S,0.5446616456714023,13.150074242424242,2.2636130380045114,0.024412514735236302,0.04129089862534201,-4.96886312281854
C1R,0.5309644197266156,13.260353409090909,2.5039291948943707,0.01288808556095569,0.023072235487131176,-4.407706232244896
COQ7,-0.6693422406861425,8.633114393939394,-11.04552237351225,1.4815542233840376e-23,4.0074187359781676e-22,42.621787007757575
COQ6,-0.11405675422138713,8.341088257575757,-1.4869816640628735,0.1382167234291832,0.19316469244391635,-6.406421875366794
SLC9A3R1,0.18254614044492046,9.179185227272727,1.1753217081823828,0.2409282534148224,0.3129156097049601,-6.818814150147191
COQ3,-0.004750938086303584,7.058556439393939,-0.050117005708886254,0.9600671633860748,0.9841311595923765,-7.507014485474924
COQ2,-0.17977816939158422,8.094041287878788,-2.098234557567609,0.036837838699181585,0.05969538467868008,-5.323407767632545
FAM198A,-0.6645137496649697,7.196427272727273,-2.6213832886974013,0.009267049516090696,0.01713215007342116,-4.113818568893651
NEK7,-0.4315723398552656,10.481280303030303,-4.116601111185744,5.14985443230265e-5,1.4293160942973287e-4,0.7094221274658974
FAM198B,1.0718030018761675,10.83205303030303,5.522432945896551,8.018475245843085e-8,3.4195948649181254e-7,6.929356427080716
ZRANB1,-0.011066617528812191,9.996060984848485,-0.15773505985307376,0.8747865275177287,0.9159065896942326,-7.495821361994558
KLK6,0.2629959930313547,0.6261761363636363,1.4301354221705782,0.15386428398009622,0.21241569162204124,-6.488737427804584
ZRANB3,-0.29494305816135136,6.079653409090909,-2.339861946637183,0.020038756024099477,0.034504374836430624,-4.796688223785109
ZRANB2,-0.4637266416510304,10.42159015151515,-6.635000463679015,1.8395408763005087e-10,1.1229787151486602e-9,12.857091377233473
TTC7B,-0.8089713079603326,9.427948863636363,-9.282998397292808,6.357019252052789e-18,9.681721457317786e-17,29.778339020910426
HBD,-0.2388176628249796,0.7477446969696969,-1.5221170341435368,0.12918037373688349,0.1820353540269214,-6.353967180216092
LOC100271722,-0.7004087242026266,5.853747348484848,-4.758153317378533,3.2251231538977324e-6,1.0820686116934213e-5,3.3588259621970113
FAM132A,1.5559321897614562,3.2024136363636364,5.727075293515493,2.783622585119552e-8,1.2676967984140284e-7,7.957359681143737
ZFAND2A,0.6326881265076394,8.45839696969697,6.580324092902525,2.524763268482304e-10,1.5164830281434084e-9,12.547109233748209
HBB,-0.2804655186277122,7.254439015151515,-1.0887947059711953,0.2772404549587802,0.3533929306037351,-6.9163728232805735
CHMP2B,-0.18335737067810265,10.075007954545455,-1.7080279282543214,0.0888103329752264,0.13045765140107313,-6.056423080509559
PCDHGB2,0.9778776735459648,5.722107575757576,3.306371676537662,0.0010766529189468583,0.002384689224941094,-2.1485328838560234
MUC20,-1.2731536451353525,5.519310227272728,-5.799340731195817,1.903072531918406e-8,8.873513304629768e-8,8.32733932931898
BOK,0.21914090056285063,8.56877196969697,0.8519364799654858,0.39502392070565495,0.4767129727302549,-7.145570205473644
PCDHGB7,-0.020653591530419842,6.942620075757576,-0.06985581722123163,0.9443614698808951,0.9716217789242646,-7.505829447567276
ATP9B,-0.2646499195926028,8.455217803030303,-3.1680166471820677,0.001715901870919642,0.0036592360454949886,-2.5795674403261097
ATP9A,-1.4415903243098347,9.989500757575758,-7.224682791352783,5.4240431132849804e-12,4.0772721510009114e-11,16.313171050353862
HBZ,0.02706210131332091,0.23361742424242424,0.4361350844360968,0.6630962718150872,0.7303700016290434,-7.413119117668885
LIPT2,-0.024931439292415022,4.025113636363637,-0.23607356055824902,0.8135592092542356,0.8642435354439335,-7.480385593629703
ZNF828,-0.21780194317877216,8.629757196969697,-1.8807961176308188,0.061103770112822746,0.09375638269179754,-5.749915336505937
BOC,-0.9721243098365032,9.859763636363637,-4.175322101785303,4.048893159071691e-5,1.1402438485012595e-4,0.9380981412770293
